r,z,pressure,power,ne
212.822,90.93864,6.67,200,1.22E+16
212.9022,29.49045,6.67,200,1.93E+16
213.0078,63.94698,6.67,200,2.5E+16
213.0615,23.19437,6.67,200,1.6E+16
213.3149,56.58919,6.67,200,2.51E+16
213.4361,84.20553,6.67,200,1.54E+16
214.1285,36.2138,6.67,200,1.99E+16
214.298,42.9653,6.67,200,2.15E+16
214.5452,50.04762,6.67,200,2.21E+16
215.0651,101.9222,6.67,200,3.64E+15
215.3023,6.274621,6.67,200,6.31E+15
215.9511,12.70725,6.67,200,8.08E+15
216.0837,95.77504,6.67,200,6.35E+15
216.1005,105.3369,6.67,200,1.23E+15
216.1018,79.10513,6.67,200,1.39E+16
216.2046,72.81174,6.67,200,1.6E+16
216.831,106.2715,6.67,200,6.12E+14
217.1411,19.63491,6.67,200,9.33E+15
217.3528,106.9392,6.67,200,2.67E+14
217.4614,67.17928,6.67,200,1.5E+16
217.4864,26.1063,6.67,200,1.09E+16
217.5146,59.34358,6.67,200,1.57E+16
217.5313,87.46599,6.67,200,8.38E+15
217.7255,107.4161,6.67,200,1.08E+14
217.7849,32.78022,6.67,200,1.23E+16
217.8111,52.9847,6.67,200,1.52E+16
217.8396,39.69212,6.67,200,1.37E+16
217.9182,46.30496,6.67,200,1.45E+16
217.9208,91.68208,6.67,200,6.22E+15
217.9917,107.7567,6.67,200,4.52E+13
218.1745,83.23014,6.67,200,8.71E+15
218.1818,108,6.67,200,2.14E+13
219.2554,102.195,6.67,200,1.95E+15
219.3184,9.314523,6.67,200,4.43E+15
219.4418,98.29008,6.67,200,3.16E+15
219.4983,2.490183,6.67,200,3E+15
220.0907,14.09705,6.67,200,4.75E+15
220.2096,20.54752,6.67,200,5.87E+15
220.2429,27.28102,6.67,200,7.09E+15
220.3905,60.88867,6.67,200,9.53E+15
220.4054,34.03825,6.67,200,7.97E+15
220.4058,40.56718,6.67,200,8.79E+15
220.4455,53.95221,6.67,200,9.54E+15
220.4837,47.2096,6.67,200,9.23E+15
220.5163,75.31228,6.67,200,7.55E+15
220.6417,68.84092,6.67,200,8.36E+15
221.2213,89.65038,6.67,200,2.44E+15
221.2262,93.97416,6.67,200,2.98E+15
221.4701,79.6787,6.67,200,4.62E+15
221.6133,85.08916,6.67,200,1.92E+15
222.0148,1.91E-16,6.67,200,1.5E+15
222.0262,6.615219,6.67,200,2.09E+15
222.0338,13.23044,6.67,200,2.79E+15
222.0346,33.07609,6.67,200,5.03E+15
222.0352,26.46087,6.67,200,4.31E+15
222.036,19.84566,6.67,200,3.56E+15
222.0372,39.69131,6.67,200,5.56E+15
222.0479,46.30653,6.67,200,5.95E+15
222.072,52.92175,6.67,200,6.08E+15
222.1284,59.53697,6.67,200,5.93E+15
222.2186,66.15002,6.67,200,5.51E+15
222.4395,105.4395,6.67,200,4.93E+14
222.5422,100.1733,6.67,200,1.29E+15
222.7695,72.56102,6.67,200,4.02E+15
223.0398,95.58106,6.67,200,1.57E+15
223.0625,1.24E-16,6.67,200,1.03E+15
223.0699,6.615219,6.67,200,1.41E+15
223.0749,13.23044,6.67,200,1.85E+15
223.0754,33.07609,6.67,200,3.25E+15
223.0758,26.46087,6.67,200,2.81E+15
223.0763,19.84566,6.67,200,2.33E+15
223.077,39.69131,6.67,200,3.59E+15
223.084,46.30653,6.67,200,3.83E+15
223.0996,52.92175,6.67,200,3.92E+15
223.1363,59.53697,6.67,200,3.83E+15
223.1948,66.15002,6.67,200,3.58E+15
223.3382,106.3382,6.67,200,3.31E+14
223.374,78.32636,6.67,200,2.29E+15
223.4048,100.7494,6.67,200,8.87E+14
223.5761,91.63856,6.67,200,9.96E+14
223.631,72.56102,6.67,200,2.42E+15
223.7969,95.89446,6.67,200,1.03E+15
223.8109,7.6E-17,6.67,200,7.01E+14
223.8155,6.615219,6.67,200,9.27E+14
223.8185,13.23044,6.67,200,1.18E+15
223.8188,33.07609,6.67,200,2E+15
223.819,26.46087,6.67,200,1.74E+15
223.8193,19.84566,6.67,200,1.46E+15
223.8198,39.69131,6.67,200,2.19E+15
223.8241,46.30653,6.67,200,2.34E+15
223.8337,52.92175,6.67,200,2.39E+15
223.8561,59.53697,6.67,200,2.34E+15
223.8921,66.15002,6.67,200,2.22E+15
223.9801,106.9801,6.67,200,2.67E+14
224.021,101.1609,6.67,200,6.5E+14
224.2464,72.56102,6.67,200,1.44E+15
224.3225,78.32636,6.67,200,9.62E+14
224.3378,96.11832,6.67,200,7.06E+14
224.3454,4.19E-17,6.67,200,4.76E+14
224.348,6.615219,6.67,200,5.98E+14
224.3496,13.23044,6.67,200,7.33E+14
224.3498,33.07609,6.67,200,1.15E+15
224.3499,26.46087,6.67,200,1.02E+15
224.3501,19.84566,6.67,200,8.76E+14
224.3504,39.69131,6.67,200,1.25E+15
224.3527,46.30653,6.67,200,1.32E+15
224.358,52.92175,6.67,200,1.35E+15
224.3704,59.53697,6.67,200,1.33E+15
224.3901,66.15002,6.67,200,1.27E+15
224.4067,91.80366,6.67,200,5.98E+14
224.4386,107.4386,6.67,200,2.55E+14
224.4611,101.4548,6.67,200,4.94E+14
224.686,72.56102,6.67,200,7.2E+14
224.7241,96.27822,6.67,200,4.82E+14
224.7273,1.74E-17,6.67,200,3.24E+14
224.7283,6.615219,6.67,200,3.78E+14
224.729,13.23044,6.67,200,4.35E+14
224.7291,26.46087,6.67,200,5.43E+14
224.7291,33.07609,6.67,200,5.91E+14
224.7292,19.84566,6.67,200,4.91E+14
224.7293,39.69131,6.67,200,6.29E+14
224.7303,46.30653,6.67,200,6.58E+14
224.7325,52.92175,6.67,200,6.75E+14
224.7376,59.53697,6.67,200,6.76E+14
224.7459,66.15002,6.67,200,6.64E+14
224.7661,107.7661,6.67,200,2.71E+14
224.7755,101.6648,6.67,200,3.97E+14
225,0,6.67,200,2.3E+14
225,6.615219,6.67,200,2.49E+14
225,13.23044,6.67,200,2.66E+14
225,19.84566,6.67,200,2.81E+14
225,26.46087,6.67,200,2.94E+14
225,33.07609,6.67,200,3.06E+14
225,39.69131,6.67,200,3.16E+14
225,46.30653,6.67,200,3.26E+14
225,52.92175,6.67,200,3.35E+14
225,59.53697,6.67,200,3.43E+14
225,66.15002,6.67,200,3.49E+14
225,72.56102,6.67,200,3.55E+14
225,78.32636,6.67,200,3.59E+14
225,83.2,6.67,200,3.72E+14
225,87.8,6.67,200,3.71E+14
225,91.92158,6.67,200,3.55E+14
225,96.39243,6.67,200,3.48E+14
225,101.8147,6.67,200,3.36E+14
225,108,6.67,200,3E+14
0,0,6.67,300,5.11E+14
0,0.25839,6.67,300,2.24E+15
0,0.620137,6.67,300,7.06E+15
0,1.126582,6.67,300,1.43E+16
0,1.835606,6.67,300,2.46E+16
0,2.828239,6.67,300,3.9E+16
0,4.594051,6.67,300,6.5E+16
0,7.493954,6.67,300,1.08E+17
0,11.6917,6.67,300,1.69E+17
0,19.06657,6.67,300,2.71E+17
0,28.32417,6.67,300,3.84E+17
0,38.85258,6.67,300,4.85E+17
0,47.25482,6.67,300,5.35E+17
0,54.00066,6.67,300,5.49E+17
0,60.74685,6.67,300,5.42E+17
0,69.35627,6.67,300,5.02E+17
0,80.40561,6.67,300,3.89E+17
0,89.6956,6.67,300,2.78E+17
0,96.44803,6.67,300,1.8E+17
0,100.7896,6.67,300,1.13E+17
0,103.0515,6.67,300,7.7E+16
0,105.3135,6.67,300,4.16E+16
0,106.2564,6.67,300,2.72E+16
0,106.9299,6.67,300,1.68E+16
0,107.4109,6.67,300,9.53E+15
0,107.7546,6.67,300,4.29E+15
0,108,6.67,300,1.71E+15
3.973151,4.00272,6.67,300,5.69E+16
4.56883,5.992545,6.67,300,8.7E+16
5.189005,9.720912,6.67,300,1.42E+17
5.27794,104.2293,6.67,300,5.91E+16
5.365571,16.15244,6.67,300,2.33E+17
5.420443,23.84512,6.67,300,3.34E+17
5.468069,33.91598,6.67,300,4.45E+17
5.492516,43.80712,6.67,300,5.2E+17
5.515561,50.58949,6.67,300,5.45E+17
5.528954,57.34132,6.67,300,5.49E+17
5.541929,64.0774,6.67,300,5.31E+17
5.608358,92.30943,6.67,300,2.44E+17
5.68782,98.1769,6.67,300,1.55E+17
5.712811,70.93496,6.67,300,4.92E+17
5.74455,84.94541,6.67,300,3.41E+17
6.678571,0,6.67,300,5.11E+14
6.678571,0.25839,6.67,300,2.26E+15
6.678571,0.620137,6.67,300,7.17E+15
6.678571,1.126582,6.67,300,1.45E+16
6.678571,1.835606,6.67,300,2.51E+16
6.678571,2.828239,6.67,300,3.98E+16
6.801637,102.0471,6.67,300,9.46E+16
6.818182,105.3135,6.67,300,4.28E+16
6.818182,106.2564,6.67,300,2.8E+16
6.818182,106.9299,6.67,300,1.73E+16
6.818182,107.4109,6.67,300,9.79E+15
6.818182,107.7546,6.67,300,4.41E+15
6.818182,108,6.67,300,1.76E+15
8.300116,4.304323,6.67,300,6.27E+16
10.08819,7.991418,6.67,300,1.17E+17
10.75704,12.94774,6.67,300,1.89E+17
10.82694,19.64261,6.67,300,2.81E+17
10.86446,99.39319,6.67,300,1.36E+17
10.89548,29.35729,6.67,300,4E+17
10.99997,39.30961,6.67,300,4.92E+17
11.0233,47.18663,6.67,300,5.36E+17
11.04723,53.93881,6.67,300,5.51E+17
11.06739,60.67237,6.67,300,5.44E+17
11.10052,67.37334,6.67,300,5.14E+17
11.15483,74.32859,6.67,300,4.61E+17
11.1557,88.52025,6.67,300,3.01E+17
11.21644,94.80865,6.67,300,2.07E+17
12.14568,104.0968,6.67,300,6.27E+16
13.35714,0,6.67,300,5.12E+14
13.35714,0.261507,6.67,300,2.31E+15
13.35714,0.627616,6.67,300,7.37E+15
13.35714,1.140169,6.67,300,1.49E+16
13.35714,1.857744,6.67,300,2.58E+16
13.35714,2.862348,6.67,300,4.09E+16
13.63636,105.2705,6.67,300,4.43E+16
13.63636,106.2285,6.67,300,2.89E+16
13.63636,106.9127,6.67,300,1.78E+16
13.63636,107.4015,6.67,300,1.01E+16
13.63636,107.7506,6.67,300,4.53E+15
13.63636,108,6.67,300,1.79E+15
13.79917,102.3161,6.67,300,9.12E+16
14.68469,5.990413,6.67,300,8.69E+16
14.92076,4.123849,6.67,300,5.98E+16
16.20132,15.61568,6.67,300,2.28E+17
16.28425,25.46053,6.67,300,3.56E+17
16.45061,35.38761,6.67,300,4.6E+17
16.51761,43.78403,6.67,300,5.21E+17
16.56647,50.54493,6.67,300,5.47E+17
16.58251,57.28278,6.67,300,5.51E+17
16.60569,63.98427,6.67,300,5.33E+17
16.7855,10.33068,6.67,300,1.52E+17
16.80324,72.15809,6.67,300,4.82E+17
17.02302,90.74108,6.67,300,2.68E+17
17.05458,83.56126,6.67,300,3.61E+17
17.11288,97.64486,6.67,300,1.65E+17
19.60642,103.9426,6.67,300,6.47E+16
20.03571,0,6.67,300,5.14E+14
20.03571,0.267739,6.67,300,2.36E+15
20.03571,0.642574,6.67,300,7.57E+15
20.03571,1.167343,6.67,300,1.53E+16
20.03571,1.90202,6.67,300,2.63E+16
20.03571,2.930567,6.67,300,4.18E+16
20.45455,105.1845,6.67,300,4.51E+16
20.45455,106.1727,6.67,300,2.94E+16
20.45455,106.8785,6.67,300,1.82E+16
20.45455,107.3827,6.67,300,1.03E+16
20.45455,107.7428,6.67,300,4.57E+15
20.45455,108,6.67,300,1.77E+15
20.74054,6.310623,6.67,300,9.25E+16
20.92505,101.6005,6.67,300,1.03E+17
21.02781,14.29852,6.67,300,2.08E+17
21.12088,4.249811,6.67,300,6.18E+16
21.45718,20.36364,6.67,300,2.91E+17
21.81244,93.10848,6.67,300,2.33E+17
21.89476,30.40839,6.67,300,4.12E+17
22.01795,40.394,6.67,300,5.01E+17
22.09119,60.63319,6.67,300,5.45E+17
22.11012,47.16044,6.67,300,5.37E+17
22.11613,67.27244,6.67,300,5.17E+17
22.11759,53.914,6.67,300,5.52E+17
22.78769,76.42865,6.67,300,4.43E+17
23.42647,86.32746,6.67,300,3.29E+17
23.81731,9.831309,6.67,300,1.45E+17
24.09793,97.74253,6.67,300,1.63E+17
26.38841,104.1435,6.67,300,6.24E+16
26.71429,0,6.67,300,5.15E+14
26.71429,0.274234,6.67,300,2.42E+15
26.71429,0.658161,6.67,300,7.78E+15
26.71429,1.195659,6.67,300,1.57E+16
26.71429,1.948157,6.67,300,2.7E+16
26.71429,3.001653,6.67,300,4.28E+16
27.08902,6.369789,6.67,300,9.34E+16
27.13633,16.9246,6.67,300,2.47E+17
27.27273,105.0808,6.67,300,4.74E+16
27.27273,106.1054,6.67,300,3.09E+16
27.27273,106.8372,6.67,300,1.91E+16
27.27273,107.3599,6.67,300,1.08E+16
27.27273,107.7333,6.67,300,4.74E+15
27.27273,108,6.67,300,1.8E+15
27.40189,93.08648,6.67,300,2.35E+17
27.41037,25.22001,6.67,300,3.53E+17
27.44555,78.53781,6.67,300,4.21E+17
27.55083,63.91254,6.67,300,5.35E+17
27.60788,70.38251,6.67,300,4.96E+17
27.65096,57.2576,6.67,300,5.52E+17
27.70075,43.78599,6.67,300,5.22E+17
27.74444,50.5457,6.67,300,5.48E+17
27.7482,35.62453,6.67,300,4.63E+17
27.84702,4.310626,6.67,300,6.25E+16
28.1214,101.7951,6.67,300,9.99E+16
30.18093,10.37416,6.67,300,1.52E+17
30.49025,84.98471,6.67,300,3.48E+17
30.92617,97.79143,6.67,300,1.63E+17
32.03383,22.04579,6.67,300,3.13E+17
32.71446,6.330162,6.67,300,9.26E+16
32.85159,67.14466,6.67,300,5.2E+17
33.09932,60.61414,6.67,300,5.47E+17
33.26798,104.0619,6.67,300,6.37E+16
33.3674,53.94028,6.67,300,5.53E+17
33.37268,40.50886,6.67,300,5.02E+17
33.39286,0,6.67,300,5.18E+14
33.39286,0.275282,6.67,300,2.44E+15
33.39286,0.660676,6.67,300,7.85E+15
33.39286,1.200229,6.67,300,1.58E+16
33.39286,1.955602,6.67,300,2.72E+16
33.39286,3.013125,6.67,300,4.31E+16
33.52204,47.22067,6.67,300,5.38E+17
33.52995,75.5003,6.67,300,4.56E+17
34.02684,16.33875,6.67,300,2.38E+17
34.06987,91.5853,6.67,300,2.57E+17
34.09091,105.01,6.67,300,4.86E+16
34.09091,106.0594,6.67,300,3.17E+16
34.09091,106.809,6.67,300,1.96E+16
34.09091,107.3444,6.67,300,1.1E+16
34.09091,107.7268,6.67,300,4.83E+15
34.09091,108,6.67,300,1.81E+15
34.11349,31.44199,6.67,300,4.24E+17
34.3514,4.248538,6.67,300,6.18E+16
34.48354,101.8459,6.67,300,9.94E+16
36.68508,10.17814,6.67,300,1.49E+17
37.14736,83.86889,6.67,300,3.64E+17
37.71785,97.49946,6.67,300,1.69E+17
37.97511,69.4508,6.67,300,5.06E+17
38.2409,37.63506,6.67,300,4.8E+17
38.29623,24.78905,6.67,300,3.48E+17
38.68941,63.82718,6.67,300,5.37E+17
39.00511,57.27347,6.67,300,5.54E+17
39.18342,50.73129,6.67,300,5.49E+17
39.76356,43.81558,6.67,300,5.22E+17
39.95628,103.8108,6.67,300,6.8E+16
39.99265,6.463279,6.67,300,9.43E+16
40.07143,0,6.67,300,5.2E+14
40.07143,0.27449,6.67,300,2.43E+15
40.07143,0.658776,6.67,300,7.8E+15
40.07143,1.196776,6.67,300,1.57E+16
40.07143,1.949976,6.67,300,2.7E+16
40.07143,3.004456,6.67,300,4.28E+16
40.08724,15.29404,6.67,300,2.23E+17
40.73567,92.28081,6.67,300,2.49E+17
40.90909,104.9807,6.67,300,4.92E+16
40.90909,106.0404,6.67,300,3.21E+16
40.90909,106.7973,6.67,300,1.98E+16
40.90909,107.338,6.67,300,1.11E+16
40.90909,107.7242,6.67,300,4.87E+15
40.90909,108,6.67,300,1.82E+15
40.98122,4.370772,6.67,300,6.34E+16
41.19193,74.13271,6.67,300,4.71E+17
41.83084,101.3367,6.67,300,1.08E+17
41.95397,33.20244,6.67,300,4.41E+17
43.52654,83.45675,6.67,300,3.7E+17
43.56078,9.68529,6.67,300,1.42E+17
43.68294,38.0522,6.67,300,4.83E+17
44.31187,68.03966,6.67,300,5.17E+17
44.52362,54.10729,6.67,300,5.54E+17
44.61049,97.20785,6.67,300,1.74E+17
44.78231,24.86867,6.67,300,3.49E+17
45.04771,48.4094,6.67,300,5.42E+17
45.21675,60.52889,6.67,300,5.49E+17
46.72078,103.8375,6.67,300,6.79E+16
46.75,0,6.67,300,5.23E+14
46.75,0.275006,6.67,300,2.43E+15
46.75,0.660014,6.67,300,7.77E+15
46.75,1.199025,6.67,300,1.57E+16
46.75,1.953641,6.67,300,2.69E+16
46.75,3.010104,6.67,300,4.26E+16
46.80246,6.633297,6.67,300,9.65E+16
46.91247,74.21119,6.67,300,4.71E+17
47.05138,15.49051,6.67,300,2.25E+17
47.17697,42.85982,6.67,300,5.16E+17
47.48159,90.67734,6.67,300,2.73E+17
47.53797,4.478657,6.67,300,6.45E+16
47.58065,32.7466,6.67,300,4.36E+17
47.72727,104.9728,6.67,300,4.96E+16
47.72727,106.0353,6.67,300,3.23E+16
47.72727,106.7942,6.67,300,2E+16
47.72727,107.3362,6.67,300,1.12E+16
47.72727,107.7234,6.67,300,4.92E+15
47.72727,108,6.67,300,1.84E+15
48.67105,101.0918,6.67,300,1.12E+17
48.96714,56.03569,6.67,300,5.54E+17
49.50003,64.43954,6.67,300,5.35E+17
49.72159,51.6642,6.67,300,5.5E+17
50.02741,37.9395,6.67,300,4.81E+17
50.09256,47.02136,6.67,300,5.36E+17
50.22143,10.52014,6.67,300,1.53E+17
50.45273,83.54061,6.67,300,3.7E+17
50.52422,24.9357,6.67,300,3.49E+17
50.896,69.26933,6.67,300,5.09E+17
51.2949,96.94342,6.67,300,1.78E+17
51.6445,60.05754,6.67,300,5.49E+17
53.19634,43.16052,6.67,300,5.17E+17
53.42857,0,6.67,300,5.26E+14
53.42857,0.275043,6.67,300,2.43E+15
53.42857,0.660104,6.67,300,7.77E+15
53.42857,1.199188,6.67,300,1.56E+16
53.42857,1.953907,6.67,300,2.68E+16
53.42857,3.010513,6.67,300,4.25E+16
53.4462,6.681818,6.67,300,9.66E+16
53.57861,16.92985,6.67,300,2.43E+17
53.61119,103.7391,6.67,300,6.95E+16
53.61556,75.19084,6.67,300,4.62E+17
53.84619,55.00544,6.67,300,5.54E+17
53.86581,31.82397,6.67,300,4.25E+17
54.26924,90.63461,6.67,300,2.74E+17
54.42669,4.504054,6.67,300,6.47E+16
54.46638,101.2516,6.67,300,1.1E+17
54.54545,104.9699,6.67,300,4.98E+16
54.54545,106.0334,6.67,300,3.25E+16
54.54545,106.793,6.67,300,2.01E+16
54.54545,107.3356,6.67,300,1.13E+16
54.54545,107.7232,6.67,300,4.95E+15
54.54545,108,6.67,300,1.86E+15
54.7272,64.7186,6.67,300,5.34E+17
55.36436,49.15147,6.67,300,5.43E+17
56.60344,37.91546,6.67,300,4.79E+17
56.80362,10.84329,6.67,300,1.57E+17
56.80684,23.50594,6.67,300,3.29E+17
57.57197,82.29141,6.67,300,3.86E+17
57.57601,69.60789,6.67,300,5.07E+17
57.60967,59.61533,6.67,300,5.49E+17
57.84731,97.04228,6.67,300,1.77E+17
59.6774,43.31699,6.67,300,5.16E+17
59.78642,31.22274,6.67,300,4.17E+17
60.06416,16.28352,6.67,300,2.33E+17
60.10714,0,6.67,300,5.29E+14
60.10714,0.274816,6.67,300,2.42E+15
60.10714,0.659558,6.67,300,7.7E+15
60.10714,1.198198,6.67,300,1.55E+16
60.10714,1.952293,6.67,300,2.66E+16
60.10714,3.008026,6.67,300,4.21E+16
60.11247,6.908363,6.67,300,9.92E+16
60.17886,54.28018,6.67,300,5.52E+17
60.57275,103.4208,6.67,300,7.48E+16
60.83154,91.38852,6.67,300,2.64E+17
60.98319,4.584779,6.67,300,6.53E+16
61.10972,64.48303,6.67,300,5.34E+17
61.34135,75.47053,6.67,300,4.6E+17
61.36364,104.9672,6.67,300,4.98E+16
61.36364,106.0316,6.67,300,3.25E+16
61.36364,106.7919,6.67,300,2.01E+16
61.36364,107.335,6.67,300,1.13E+16
61.36364,107.7229,6.67,300,4.96E+15
61.36364,108,6.67,300,1.87E+15
61.40279,101.1214,6.67,300,1.12E+17
63.06807,48.64569,6.67,300,5.38E+17
63.09484,22.1783,6.67,300,3.1E+17
63.27471,37.88827,6.67,300,4.76E+17
63.44406,10.37031,6.67,300,1.49E+17
64.10031,59.31408,6.67,300,5.48E+17
64.2851,85.24349,6.67,300,3.49E+17
64.46416,69.68966,6.67,300,5.05E+17
64.71379,97.38458,6.67,300,1.72E+17
66.60394,43.15038,6.67,300,5.11E+17
66.74154,31.13305,6.67,300,4.12E+17
66.76607,15.46432,6.67,300,2.2E+17
66.78009,6.947241,6.67,300,9.9E+16
66.78571,0,6.67,300,5.32E+14
66.78571,0.274582,6.67,300,2.42E+15
66.78571,0.658998,6.67,300,7.64E+15
66.78571,1.197179,6.67,300,1.53E+16
66.78571,1.950634,6.67,300,2.63E+16
66.78571,3.00547,6.67,300,4.17E+16
67.08457,53.94909,6.67,300,5.48E+17
67.27836,103.3972,6.67,300,7.52E+16
67.64507,4.575852,6.67,300,6.45E+16
67.73432,64.43236,6.67,300,5.32E+17
67.93103,76.44319,6.67,300,4.49E+17
68.05368,92.58778,6.67,300,2.46E+17
68.18182,104.966,6.67,300,4.98E+16
68.18182,106.0308,6.67,300,3.25E+16
68.18182,106.7915,6.67,300,2.01E+16
68.18182,107.3347,6.67,300,1.13E+16
68.18182,107.7228,6.67,300,4.97E+15
68.18182,108,6.67,300,1.88E+15
68.2115,100.9792,6.67,300,1.14E+17
70.02889,37.8257,6.67,300,4.72E+17
70.09504,10.30192,6.67,300,1.46E+17
70.27738,48.51512,6.67,300,5.33E+17
70.39818,21.96555,6.67,300,3.04E+17
70.87035,59.14028,6.67,300,5.45E+17
71.28005,69.66259,6.67,300,5.03E+17
71.4046,85.62153,6.67,300,3.43E+17
71.54321,96.97953,6.67,300,1.78E+17
73.45407,6.802464,6.67,300,9.57E+16
73.46115,31.15715,6.67,300,4.08E+17
73.46429,0,6.67,300,5.35E+14
73.46429,0.274426,6.67,300,2.4E+15
73.46429,0.658622,6.67,300,7.56E+15
73.46429,1.196496,6.67,300,1.52E+16
73.46429,1.949521,6.67,300,2.6E+16
73.46429,3.003755,6.67,300,4.12E+16
73.46491,15.1332,6.67,300,2.13E+17
73.5727,43.16497,6.67,300,5.05E+17
73.96795,103.35,6.67,300,7.56E+16
74.00945,53.80463,6.67,300,5.43E+17
74.21138,4.495743,6.67,300,6.26E+16
74.5295,64.34685,6.67,300,5.28E+17
74.78597,76.21218,6.67,300,4.49E+17
74.92065,92.38721,6.67,300,2.47E+17
74.9861,100.961,6.67,300,1.14E+17
75,104.9657,6.67,300,4.95E+16
75,106.0307,6.67,300,3.23E+16
75,106.7913,6.67,300,2E+16
75,107.3347,6.67,300,1.12E+16
75,107.7228,6.67,300,4.95E+15
75,108,6.67,300,1.88E+15
76.77131,10.14317,6.67,300,1.42E+17
76.87385,37.86612,6.67,300,4.66E+17
77.0573,22.19543,6.67,300,3.03E+17
77.21619,48.46418,6.67,300,5.27E+17
77.71444,59.03776,6.67,300,5.39E+17
78.11209,69.61372,6.67,300,4.98E+17
78.37146,97.2658,6.67,300,1.72E+17
78.38955,85.50211,6.67,300,3.42E+17
80.10455,15.15117,6.67,300,2.1E+17
80.12841,6.804246,6.67,300,9.43E+16
80.14286,0,6.67,300,5.37E+14
80.14286,0.274342,6.67,300,2.39E+15
80.14286,0.65842,6.67,300,7.46E+15
80.14286,1.196129,6.67,300,1.5E+16
80.14286,1.948923,6.67,300,2.56E+16
80.14286,3.002833,6.67,300,4.06E+16
80.20211,31.44334,6.67,300,4.05E+17
80.43572,43.16639,6.67,300,4.98E+17
80.88237,53.73399,6.67,300,5.35E+17
80.90998,103.4421,6.67,300,7.36E+16
81.12268,4.53054,6.67,300,6.21E+16
81.35979,64.2829,6.67,300,5.22E+17
81.49495,76.26536,6.67,300,4.44E+17
81.75994,92.57738,6.67,300,2.43E+17
81.80679,101.1153,6.67,300,1.11E+17
81.81818,104.9657,6.67,300,4.91E+16
81.81818,106.0306,6.67,300,3.2E+16
81.81818,106.7913,6.67,300,1.98E+16
81.81818,107.3347,6.67,300,1.12E+16
81.81818,107.7228,6.67,300,4.92E+15
81.81818,108,6.67,300,1.87E+15
83.45395,10.2171,6.67,300,1.41E+17
83.50507,22.29087,6.67,300,2.99E+17
83.6559,37.88665,6.67,300,4.58E+17
84.06542,48.43779,6.67,300,5.18E+17
84.55216,58.9805,6.67,300,5.31E+17
84.94191,69.57791,6.67,300,4.92E+17
85.09002,85.52735,6.67,300,3.38E+17
85.1995,97.70456,6.67,300,1.63E+17
86.78878,15.24848,6.67,300,2.07E+17
86.80665,6.874729,6.67,300,9.32E+16
86.82143,0,6.67,300,5.39E+14
86.82143,0.274301,6.67,300,2.36E+15
86.82143,0.658322,6.67,300,7.32E+15
86.82143,1.195952,6.67,300,1.46E+16
86.82143,1.948634,6.67,300,2.51E+16
86.82143,3.002389,6.67,300,3.97E+16
87.10434,31.30191,6.67,300,3.95E+17
87.234,43.16854,6.67,300,4.89E+17
87.68879,4.505743,6.67,300,6.03E+16
87.71383,53.69689,6.67,300,5.26E+17
87.83803,103.4478,6.67,300,7.25E+16
88.18239,64.24619,6.67,300,5.13E+17
88.32147,76.11774,6.67,300,4.38E+17
88.55958,92.71814,6.67,300,2.37E+17
88.62746,101.1279,6.67,300,1.09E+17
88.63636,104.9656,6.67,300,4.84E+16
88.63636,106.0306,6.67,300,3.16E+16
88.63636,106.7913,6.67,300,1.95E+16
88.63636,107.3347,6.67,300,1.1E+16
88.63636,107.7228,6.67,300,4.86E+15
88.63636,108,6.67,300,1.85E+15
90.12203,22.11685,6.67,300,2.9E+17
90.12345,10.27458,6.67,300,1.38E+17
90.40605,37.89982,6.67,300,4.49E+17
90.8689,48.42273,6.67,300,5.08E+17
91.3699,58.94941,6.67,300,5.21E+17
91.76368,69.55717,6.67,300,4.83E+17
91.95009,85.40667,6.67,300,3.34E+17
92.02514,97.71565,6.67,300,1.61E+17
93.45887,15.329,6.67,300,2.02E+17
93.48067,6.75229,6.67,300,8.93E+16
93.5,0,6.67,300,5.41E+14
93.5,0.274274,6.67,300,2.33E+15
93.5,0.658257,6.67,300,7.17E+15
93.5,1.195834,6.67,300,1.43E+16
93.5,1.948442,6.67,300,2.45E+16
93.5,3.002092,6.67,300,3.88E+16
93.67682,31.19033,6.67,300,3.85E+17
94.00009,43.16769,6.67,300,4.78E+17
94.35358,4.460354,6.67,300,5.83E+16
94.51809,53.67499,6.67,300,5.14E+17
94.55257,103.4015,6.67,300,7.19E+16
94.99462,64.22571,6.67,300,5.02E+17
95.38125,92.63284,6.67,300,2.34E+17
95.39914,76.28936,6.67,300,4.27E+17
95.44747,101.0338,6.67,300,1.08E+17
95.45453,104.9655,6.67,300,4.75E+16
95.45453,106.0306,6.67,300,3.1E+16
95.45454,106.7913,6.67,300,1.91E+16
95.45454,107.3346,6.67,300,1.08E+16
95.45454,107.7228,6.67,300,4.77E+15
95.45455,108,6.67,300,1.82E+15
96.82119,10.16141,6.67,300,1.33E+17
96.9795,21.96964,6.67,300,2.8E+17
97.14129,37.90257,6.67,300,4.37E+17
97.64949,48.40878,6.67,300,4.95E+17
98.17383,58.93018,6.67,300,5.07E+17
98.58068,69.54228,6.67,300,4.71E+17
98.65397,85.6525,6.67,300,3.24E+17
98.84108,97.56848,6.67,300,1.59E+17
100.1622,6.776047,6.67,300,8.69E+16
100.1744,15.00669,6.67,300,1.92E+17
100.1786,0,6.67,300,5.43E+14
100.1786,0.274237,6.67,300,2.28E+15
100.1786,0.65817,6.67,300,6.96E+15
100.1786,1.195675,6.67,300,1.39E+16
