% Model,2D_ICP_pressure_power_mph.mph,,,,,
% Version,COMSOL 6.0.0.405,,,,,
% Date,"Oct 23 2022, 22:04",,,,,
% Dimension,2,,,,,
% Nodes,3263,,,,,
% Expressions,5,,,,,
% Description,Electron density,,,,,
% Length unit,mm,,,,,
% r,z,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=100 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=200 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=300 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=400 W,plas.ne (1/m^3) @ 273: Time=0.1 s /  p0=6.6661 Pa /  Power=500 W
143.1818182,108,NaN,NaN,NaN,NaN,NaN
136.3636364,108,NaN,NaN,NaN,NaN,NaN
139.9077422,115.1157078,NaN,NaN,NaN,NaN,NaN
131.883653,114.3278704,NaN,NaN,NaN,NaN,NaN
125.5821381,112.3798134,NaN,NaN,NaN,NaN,NaN
129.5454545,108,NaN,NaN,NaN,NaN,NaN
131.883653,114.3278704,NaN,NaN,NaN,NaN,NaN
145.3431172,118.7209773,NaN,NaN,NaN,NaN,NaN
141.2711966,121.9777694,NaN,NaN,NaN,NaN,NaN
139.9077422,115.1157078,NaN,NaN,NaN,NaN,NaN
145.3431172,118.7209773,NaN,NaN,NaN,NaN,NaN
147.4089368,123.2443051,NaN,NaN,NaN,NaN,NaN
141.2711966,121.9777694,NaN,NaN,NaN,NaN,NaN
147.4089368,123.2443051,NaN,NaN,NaN,NaN,NaN
145,128,NaN,NaN,NaN,NaN,NaN
141.2711966,121.9777694,NaN,NaN,NaN,NaN,NaN
122.7272727,108,NaN,NaN,NaN,NaN,NaN
125.5821381,112.3798134,NaN,NaN,NaN,NaN,NaN
119.3939292,113.1909609,NaN,NaN,NaN,NaN,NaN
141.2711966,121.9777694,NaN,NaN,NaN,NaN,NaN
134.4130994,121.1314591,NaN,NaN,NaN,NaN,NaN
139.9077422,115.1157078,NaN,NaN,NaN,NaN,NaN
131.883653,114.3278704,NaN,NaN,NaN,NaN,NaN
139.9077422,115.1157078,NaN,NaN,NaN,NaN,NaN
134.4130994,121.1314591,NaN,NaN,NaN,NaN,NaN
125.5821381,112.3798134,NaN,NaN,NaN,NaN,NaN
131.883653,114.3278704,NaN,NaN,NaN,NaN,NaN
124.8707045,119.5224841,NaN,NaN,NaN,NaN,NaN
125.5821381,112.3798134,NaN,NaN,NaN,NaN,NaN
124.8707045,119.5224841,NaN,NaN,NaN,NaN,NaN
119.3939292,113.1909609,NaN,NaN,NaN,NaN,NaN
131.883653,114.3278704,NaN,NaN,NaN,NaN,NaN
134.4130994,121.1314591,NaN,NaN,NaN,NaN,NaN
124.8707045,119.5224841,NaN,NaN,NaN,NaN,NaN
141.2711966,121.9777694,NaN,NaN,NaN,NaN,NaN
138.9835943,128,NaN,NaN,NaN,NaN,NaN
134.4130994,121.1314591,NaN,NaN,NaN,NaN,NaN
119.3939292,113.1909609,NaN,NaN,NaN,NaN,NaN
124.8707045,119.5224841,NaN,NaN,NaN,NaN,NaN
113.9458945,120.0797206,NaN,NaN,NaN,NaN,NaN
112.8532064,112.2801082,NaN,NaN,NaN,NaN,NaN
119.3939292,113.1909609,NaN,NaN,NaN,NaN,NaN
113.9458945,120.0797206,NaN,NaN,NaN,NaN,NaN
115.9090909,108,NaN,NaN,NaN,NaN,NaN
119.3939292,113.1909609,NaN,NaN,NaN,NaN,NaN
112.8532064,112.2801082,NaN,NaN,NaN,NaN,NaN
134.4130994,121.1314591,NaN,NaN,NaN,NaN,NaN
130.7953065,128,NaN,NaN,NaN,NaN,NaN
124.8707045,119.5224841,NaN,NaN,NaN,NaN,NaN
109.2046935,128,NaN,NaN,NaN,NaN,NaN
104.8964189,122.0826237,NaN,NaN,NaN,NaN,NaN
113.9458945,120.0797206,NaN,NaN,NaN,NaN,NaN
120,128,NaN,NaN,NaN,NaN,NaN
113.9458945,120.0797206,NaN,NaN,NaN,NaN,NaN
124.8707045,119.5224841,NaN,NaN,NaN,NaN,NaN
112.8532064,112.2801082,NaN,NaN,NaN,NaN,NaN
113.9458945,120.0797206,NaN,NaN,NaN,NaN,NaN
106.1145802,114.8139899,NaN,NaN,NaN,NaN,NaN
104.8964189,122.0826237,NaN,NaN,NaN,NaN,NaN
106.1145802,114.8139899,NaN,NaN,NaN,NaN,NaN
113.9458945,120.0797206,NaN,NaN,NaN,NaN,NaN
112.8532064,112.2801082,NaN,NaN,NaN,NaN,NaN
106.1145802,114.8139899,NaN,NaN,NaN,NaN,NaN
109.0909091,108,NaN,NaN,NaN,NaN,NaN
100.7312373,118.4305994,NaN,NaN,NaN,NaN,NaN
106.1145802,114.8139899,NaN,NaN,NaN,NaN,NaN
104.8964189,122.0826237,NaN,NaN,NaN,NaN,NaN
100.7312373,118.4305994,NaN,NaN,NaN,NaN,NaN
104.8964189,122.0826237,NaN,NaN,NaN,NaN,NaN
98.36570221,123.1714325,NaN,NaN,NaN,NaN,NaN
98.36570221,123.1714325,NaN,NaN,NaN,NaN,NaN
104.8964189,122.0826237,NaN,NaN,NaN,NaN,NaN
101.0164057,128,NaN,NaN,NaN,NaN,NaN
100.7312373,118.4305994,NaN,NaN,NaN,NaN,NaN
98.36570221,123.1714325,NaN,NaN,NaN,NaN,NaN
95.36446726,118.1464714,NaN,NaN,NaN,NaN,NaN
100.7312373,118.4305994,NaN,NaN,NaN,NaN,NaN
95.36446726,118.1464714,NaN,NaN,NaN,NaN,NaN
98.84385304,113.1606788,NaN,NaN,NaN,NaN,NaN
100.7312373,118.4305994,NaN,NaN,NaN,NaN,NaN
98.84385304,113.1606788,NaN,NaN,NaN,NaN,NaN
106.1145802,114.8139899,NaN,NaN,NaN,NaN,NaN
98.84385304,113.1606788,NaN,NaN,NaN,NaN,NaN
102.2727273,108,NaN,NaN,NaN,NaN,NaN
106.1145802,114.8139899,NaN,NaN,NaN,NaN,NaN
92.75296834,123.2176913,NaN,NaN,NaN,NaN,NaN
95.36446726,118.1464714,NaN,NaN,NaN,NaN,NaN
98.36570221,123.1714325,NaN,NaN,NaN,NaN,NaN
92.75296834,123.2176913,NaN,NaN,NaN,NaN,NaN
98.36570221,123.1714325,NaN,NaN,NaN,NaN,NaN
95,128,NaN,NaN,NaN,NaN,NaN
89.96318679,118.7713895,NaN,NaN,NaN,NaN,NaN
95.36446726,118.1464714,NaN,NaN,NaN,NaN,NaN
92.75296834,123.2176913,NaN,NaN,NaN,NaN,NaN
95.36446726,118.1464714,NaN,NaN,NaN,NaN,NaN
89.96318679,118.7713895,NaN,NaN,NaN,NaN,NaN
92.3666145,113.1857819,NaN,NaN,NaN,NaN,NaN
95.36446726,118.1464714,NaN,NaN,NaN,NaN,NaN
92.3666145,113.1857819,NaN,NaN,NaN,NaN,NaN
98.84385304,113.1606788,NaN,NaN,NaN,NaN,NaN
95.45454545,108,NaN,NaN,NaN,NaN,NaN
98.84385304,113.1606788,NaN,NaN,NaN,NaN,NaN
92.3666145,113.1857819,NaN,NaN,NaN,NaN,NaN
92.75296834,123.2176913,NaN,NaN,NaN,NaN,NaN
87.39329385,123.7879403,NaN,NaN,NaN,NaN,NaN
89.96318679,118.7713895,NaN,NaN,NaN,NaN,NaN
87.39329385,123.7879403,NaN,NaN,NaN,NaN,NaN
92.75296834,123.2176913,NaN,NaN,NaN,NaN,NaN
90.04466683,128,NaN,NaN,NaN,NaN,NaN
85.38179945,119.7481202,NaN,NaN,NaN,NaN,NaN
89.96318679,118.7713895,NaN,NaN,NaN,NaN,NaN
87.39329385,123.7879403,NaN,NaN,NaN,NaN,NaN
85.38179945,119.7481202,NaN,NaN,NaN,NaN,NaN
85.54971094,114.1575155,NaN,NaN,NaN,NaN,NaN
89.96318679,118.7713895,NaN,NaN,NaN,NaN,NaN
89.96318679,118.7713895,NaN,NaN,NaN,NaN,NaN
85.54971094,114.1575155,NaN,NaN,NaN,NaN,NaN
92.3666145,113.1857819,NaN,NaN,NaN,NaN,NaN
92.3666145,113.1857819,NaN,NaN,NaN,NaN,NaN
85.54971094,114.1575155,NaN,NaN,NaN,NaN,NaN
88.63636364,108,NaN,NaN,NaN,NaN,NaN
81.72174251,117.8826168,NaN,NaN,NaN,NaN,NaN
85.54971094,114.1575155,NaN,NaN,NaN,NaN,NaN
85.38179945,119.7481202,NaN,NaN,NaN,NaN,NaN
85.38179945,119.7481202,NaN,NaN,NaN,NaN,NaN
81.79567284,122.869876,NaN,NaN,NaN,NaN,NaN
81.72174251,117.8826168,NaN,NaN,NaN,NaN,NaN
85.38179945,119.7481202,NaN,NaN,NaN,NaN,NaN
87.39329385,123.7879403,NaN,NaN,NaN,NaN,NaN
81.79567284,122.869876,NaN,NaN,NaN,NaN,NaN
87.39329385,123.7879403,NaN,NaN,NaN,NaN,NaN
84.95533317,128,NaN,NaN,NaN,NaN,NaN
81.79567284,122.869876,NaN,NaN,NaN,NaN,NaN
81.72174251,117.8826168,NaN,NaN,NaN,NaN,NaN
78.90343711,113.2851764,NaN,NaN,NaN,NaN,NaN
85.54971094,114.1575155,NaN,NaN,NaN,NaN,NaN
78.90343711,113.2851764,NaN,NaN,NaN,NaN,NaN
81.81818182,108,NaN,NaN,NaN,NaN,NaN
85.54971094,114.1575155,NaN,NaN,NaN,NaN,NaN
81.72174251,117.8826168,NaN,NaN,NaN,NaN,NaN
81.79567284,122.869876,NaN,NaN,NaN,NaN,NaN
76.97809219,119.3523957,NaN,NaN,NaN,NaN,NaN
81.72174251,117.8826168,NaN,NaN,NaN,NaN,NaN
76.97809219,119.3523957,NaN,NaN,NaN,NaN,NaN
78.90343711,113.2851764,NaN,NaN,NaN,NaN,NaN
77.07451683,124.1272482,NaN,NaN,NaN,NaN,NaN
76.97809219,119.3523957,NaN,NaN,NaN,NaN,NaN
81.79567284,122.869876,NaN,NaN,NaN,NaN,NaN
77.07451683,124.1272482,NaN,NaN,NaN,NaN,NaN
81.79567284,122.869876,NaN,NaN,NaN,NaN,NaN
80,128,NaN,NaN,NaN,NaN,NaN
76.97809219,119.3523957,NaN,NaN,NaN,NaN,NaN
70.7847922,115.2941778,NaN,NaN,NaN,NaN,NaN
78.90343711,113.2851764,NaN,NaN,NaN,NaN,NaN
78.90343711,113.2851764,NaN,NaN,NaN,NaN,NaN
70.7847922,115.2941778,NaN,NaN,NaN,NaN,NaN
75,108,NaN,NaN,NaN,NaN,NaN
71.60702743,122.4313367,NaN,NaN,NaN,NaN,NaN
70.7847922,115.2941778,NaN,NaN,NaN,NaN,NaN
76.97809219,119.3523957,NaN,NaN,NaN,NaN,NaN
77.07451683,124.1272482,NaN,NaN,NaN,NaN,NaN
71.60702743,122.4313367,NaN,NaN,NaN,NaN,NaN
76.97809219,119.3523957,NaN,NaN,NaN,NaN,NaN
77.07451683,124.1272482,NaN,NaN,NaN,NaN,NaN
74.48747882,128,NaN,NaN,NaN,NaN,NaN
71.60702743,122.4313367,NaN,NaN,NaN,NaN,NaN
64.14435031,112.51716,NaN,NaN,NaN,NaN,NaN
68.18181818,108,NaN,NaN,NaN,NaN,NaN
70.7847922,115.2941778,NaN,NaN,NaN,NaN,NaN
64.14435031,112.51716,NaN,NaN,NaN,NaN,NaN
70.7847922,115.2941778,NaN,NaN,NaN,NaN,NaN
62.8822413,119.8141986,NaN,NaN,NaN,NaN,NaN
70.7847922,115.2941778,NaN,NaN,NaN,NaN,NaN
71.60702743,122.4313367,NaN,NaN,NaN,NaN,NaN
62.8822413,119.8141986,NaN,NaN,NaN,NaN,NaN
71.60702743,122.4313367,NaN,NaN,NaN,NaN,NaN
67.43504322,128,NaN,NaN,NaN,NaN,NaN
62.8822413,119.8141986,NaN,NaN,NaN,NaN,NaN
64.14435031,112.51716,NaN,NaN,NaN,NaN,NaN
62.8822413,119.8141986,NaN,NaN,NaN,NaN,NaN
57.77764548,112.9597737,NaN,NaN,NaN,NaN,NaN
61.36363636,108,NaN,NaN,NaN,NaN,NaN
64.14435031,112.51716,NaN,NaN,NaN,NaN,NaN
57.77764548,112.9597737,NaN,NaN,NaN,NaN,NaN
54.54545455,108,NaN,NaN,NaN,NaN,NaN
57.77764548,112.9597737,NaN,NaN,NaN,NaN,NaN
51.32774635,112.071541,NaN,NaN,NaN,NaN,NaN
57.77764548,112.9597737,NaN,NaN,NaN,NaN,NaN
62.8822413,119.8141986,NaN,NaN,NaN,NaN,NaN
51.75592689,119.2714634,NaN,NaN,NaN,NaN,NaN
51.32774635,112.071541,NaN,NaN,NaN,NaN,NaN
57.77764548,112.9597737,NaN,NaN,NaN,NaN,NaN
51.75592689,119.2714634,NaN,NaN,NaN,NaN,NaN
58.14019895,128,NaN,NaN,NaN,NaN,NaN
51.75592689,119.2714634,NaN,NaN,NaN,NaN,NaN
62.8822413,119.8141986,NaN,NaN,NaN,NaN,NaN
47.72727273,108,NaN,NaN,NaN,NaN,NaN
51.32774635,112.071541,NaN,NaN,NaN,NaN,NaN
44.87740559,113.62658,NaN,NaN,NaN,NaN,NaN
51.32774635,112.071541,NaN,NaN,NaN,NaN,NaN
51.75592689,119.2714634,NaN,NaN,NaN,NaN,NaN
44.87740559,113.62658,NaN,NaN,NaN,NaN,NaN
44.87740559,113.62658,NaN,NaN,NaN,NaN,NaN
51.75592689,119.2714634,NaN,NaN,NaN,NaN,NaN
40.81242102,120.8468034,NaN,NaN,NaN,NaN,NaN
47.01108265,128,NaN,NaN,NaN,NaN,NaN
40.81242102,120.8468034,NaN,NaN,NaN,NaN,NaN
51.75592689,119.2714634,NaN,NaN,NaN,NaN,NaN
40.90909091,108,NaN,NaN,NaN,NaN,NaN
44.87740559,113.62658,NaN,NaN,NaN,NaN,NaN
36.73197563,113.5696722,NaN,NaN,NaN,NaN,NaN
44.87740559,113.62658,NaN,NaN,NaN,NaN,NaN
40.81242102,120.8468034,NaN,NaN,NaN,NaN,NaN
36.73197563,113.5696722,NaN,NaN,NaN,NaN,NaN
34.09090909,108,NaN,NaN,NaN,NaN,NaN
36.73197563,113.5696722,NaN,NaN,NaN,NaN,NaN
29.94206081,112.0485766,NaN,NaN,NaN,NaN,NaN
29.94206081,112.0485766,NaN,NaN,NaN,NaN,NaN
36.73197563,113.5696722,NaN,NaN,NaN,NaN,NaN
29.40257455,119.3978159,NaN,NaN,NaN,NaN,NaN
36.73197563,113.5696722,NaN,NaN,NaN,NaN,NaN
40.81242102,120.8468034,NaN,NaN,NaN,NaN,NaN
29.40257455,119.3978159,NaN,NaN,NaN,NaN,NaN
35.26283802,128,NaN,NaN,NaN,NaN,NaN
29.40257455,119.3978159,NaN,NaN,NaN,NaN,NaN
40.81242102,120.8468034,NaN,NaN,NaN,NaN,NaN
29.94206081,112.0485766,NaN,NaN,NaN,NaN,NaN
29.40257455,119.3978159,NaN,NaN,NaN,NaN,NaN
23.83060188,112.8816115,NaN,NaN,NaN,NaN,NaN
27.27272727,108,NaN,NaN,NaN,NaN,NaN
29.94206081,112.0485766,NaN,NaN,NaN,NaN,NaN
23.83060188,112.8816115,NaN,NaN,NaN,NaN,NaN
23.83060188,112.8816115,NaN,NaN,NaN,NaN,NaN
29.40257455,119.3978159,NaN,NaN,NaN,NaN,NaN
17.86292431,119.6534941,NaN,NaN,NaN,NaN,NaN
23.50855868,128,NaN,NaN,NaN,NaN,NaN
17.86292431,119.6534941,NaN,NaN,NaN,NaN,NaN
29.40257455,119.3978159,NaN,NaN,NaN,NaN,NaN
17.30254386,112.098807,NaN,NaN,NaN,NaN,NaN
23.83060188,112.8816115,NaN,NaN,NaN,NaN,NaN
17.86292431,119.6534941,NaN,NaN,NaN,NaN,NaN
20.45454545,108,NaN,NaN,NaN,NaN,NaN
23.83060188,112.8816115,NaN,NaN,NaN,NaN,NaN
17.30254386,112.098807,NaN,NaN,NaN,NaN,NaN
17.30254386,112.098807,NaN,NaN,NaN,NaN,NaN
17.86292431,119.6534941,NaN,NaN,NaN,NaN,NaN
11.27585816,113.8833027,NaN,NaN,NaN,NaN,NaN
11.27585816,113.8833027,NaN,NaN,NaN,NaN,NaN
17.86292431,119.6534941,NaN,NaN,NaN,NaN,NaN
7.640707671,120.4930166,NaN,NaN,NaN,NaN,NaN
7.640707671,120.4930166,NaN,NaN,NaN,NaN,NaN
17.86292431,119.6534941,NaN,NaN,NaN,NaN,NaN
11.75427934,128,NaN,NaN,NaN,NaN,NaN
17.30254386,112.098807,NaN,NaN,NaN,NaN,NaN
11.27585816,113.8833027,NaN,NaN,NaN,NaN,NaN
13.63636364,108,NaN,NaN,NaN,NaN,NaN
11.27585816,113.8833027,NaN,NaN,NaN,NaN,NaN
7.640707671,120.4930166,NaN,NaN,NaN,NaN,NaN
5.202696018,113.2104134,NaN,NaN,NaN,NaN,NaN
5.202696018,113.2104134,NaN,NaN,NaN,NaN,NaN
6.818181818,108,NaN,NaN,NaN,NaN,NaN
11.27585816,113.8833027,NaN,NaN,NaN,NaN,NaN
5.202696018,113.2104134,NaN,NaN,NaN,NaN,NaN
7.640707671,120.4930166,NaN,NaN,NaN,NaN,NaN
0,116.6413257,NaN,NaN,NaN,NaN,NaN
163.3930576,131.6217845,NaN,NaN,NaN,NaN,NaN
160,128,NaN,NaN,NaN,NaN,NaN
165.2802391,128,NaN,NaN,NaN,NaN,NaN
165.2802391,128,NaN,NaN,NaN,NaN,NaN
172.0541318,128,NaN,NaN,NaN,NaN,NaN
168.0536289,133.8492323,NaN,NaN,NaN,NaN,NaN
163.3930576,131.6217845,NaN,NaN,NaN,NaN,NaN
160,133,NaN,NaN,NaN,NaN,NaN
160,128,NaN,NaN,NaN,NaN,NaN
191.606152,128,NaN,NaN,NaN,NaN,NaN
202.7121391,128,NaN,NaN,NaN,NaN,NaN
195.0015154,136.2957006,NaN,NaN,NaN,NaN,NaN
180.9173016,128,NaN,NaN,NaN,NaN,NaN
191.606152,128,NaN,NaN,NaN,NaN,NaN
184.9729194,136.4683539,NaN,NaN,NaN,NaN,NaN
172.0541318,128,NaN,NaN,NaN,NaN,NaN
180.9173016,128,NaN,NaN,NaN,NaN,NaN
176.0298358,135.4020391,NaN,NaN,NaN,NaN,NaN
155.0446668,133,NaN,NaN,NaN,NaN,NaN
160,133,NaN,NaN,NaN,NaN,NaN
157.3497948,138.0072265,NaN,NaN,NaN,NaN,NaN
155.0446668,133,NaN,NaN,NaN,NaN,NaN
152.7661676,137.4991773,NaN,NaN,NaN,NaN,NaN
149.9553332,133,NaN,NaN,NaN,NaN,NaN
202.7121391,128,NaN,NaN,NaN,NaN,NaN
213.8560695,128,NaN,NaN,NaN,NaN,NaN
205.1704415,135.9514628,NaN,NaN,NaN,NaN,NaN
213.8560695,128,NaN,NaN,NaN,NaN,NaN
225,128,NaN,NaN,NaN,NaN,NaN
215.6446446,136.4454948,NaN,NaN,NaN,NaN,NaN
215.6446446,136.4454948,NaN,NaN,NaN,NaN,NaN
225,128,NaN,NaN,NaN,NaN,NaN
225,141.9028898,NaN,NaN,NaN,NaN,NaN
149.9553332,133,NaN,NaN,NaN,NaN,NaN
147.8106973,137.1926923,NaN,NaN,NaN,NaN,NaN
145,133,NaN,NaN,NaN,NaN,NaN
145,133,NaN,NaN,NaN,NaN,NaN
140.7770941,132.4898318,NaN,NaN,NaN,NaN,NaN
145,128,NaN,NaN,NaN,NaN,NaN
138.9835943,128,NaN,NaN,NaN,NaN,NaN
145,128,NaN,NaN,NaN,NaN,NaN
140.7770941,132.4898318,NaN,NaN,NaN,NaN,NaN
210.7886315,150.8272003,NaN,NaN,NaN,NaN,NaN
225,141.9028898,NaN,NaN,NaN,NaN,NaN
225,160.6757619,NaN,NaN,NaN,NaN,NaN
134.3696451,133.0924241,NaN,NaN,NaN,NaN,NaN
130.7953065,128,NaN,NaN,NaN,NaN,NaN
138.9835943,128,NaN,NaN,NaN,NaN,NaN
204.6528127,288.0557732,NaN,NaN,NaN,NaN,NaN
225,277.1606664,NaN,NaN,NaN,NaN,NaN
225,308,NaN,NaN,NaN,NaN,NaN
196.875,308,NaN,NaN,NaN,NaN,NaN
204.6528127,288.0557732,NaN,NaN,NaN,NaN,NaN
225,308,NaN,NaN,NaN,NaN,NaN
99.03014223,131.6296943,NaN,NaN,NaN,NaN,NaN
95,128,NaN,NaN,NaN,NaN,NaN
101.0164057,128,NaN,NaN,NaN,NaN,NaN
95,133,NaN,NaN,NaN,NaN,NaN
95,128,NaN,NaN,NaN,NaN,NaN
99.03014223,131.6296943,NaN,NaN,NaN,NaN,NaN
225,160.6757619,NaN,NaN,NaN,NaN,NaN
225,185.9920485,NaN,NaN,NaN,NaN,NaN
203.3299995,172.6629341,NaN,NaN,NaN,NaN,NaN
126.0381129,135.1166572,NaN,NaN,NaN,NaN,NaN
120,128,NaN,NaN,NaN,NaN,NaN
130.7953065,128,NaN,NaN,NaN,NaN,NaN
105.0292149,133.6373116,NaN,NaN,NaN,NaN,NaN
101.0164057,128,NaN,NaN,NaN,NaN,NaN
109.2046935,128,NaN,NaN,NaN,NaN,NaN
115.0188482,136.8728988,NaN,NaN,NaN,NaN,NaN
109.2046935,128,NaN,NaN,NaN,NaN,NaN
120,128,NaN,NaN,NaN,NaN,NaN
225,215.7381656,NaN,NaN,NaN,NaN,NaN
197.3785558,202.6921479,NaN,NaN,NaN,NaN,NaN
225,185.9920485,NaN,NaN,NaN,NaN,NaN
225,246.3213554,NaN,NaN,NaN,NaN,NaN
198.4494465,231.5023891,NaN,NaN,NaN,NaN,NaN
225,215.7381656,NaN,NaN,NaN,NaN,NaN
225,277.1606664,NaN,NaN,NaN,NaN,NaN
197.9942307,261.9257096,NaN,NaN,NaN,NaN,NaN
225,246.3213554,NaN,NaN,NaN,NaN,NaN
181.3281358,286.0118438,NaN,NaN,NaN,NaN,NaN
196.875,308,NaN,NaN,NaN,NaN,NaN
168.75,308,NaN,NaN,NaN,NaN,NaN
90.04466683,133,NaN,NaN,NaN,NaN,NaN
95,133,NaN,NaN,NaN,NaN,NaN
91.90484284,137.9926917,NaN,NaN,NaN,NaN,NaN
153.6283609,285.8288853,NaN,NaN,NaN,NaN,NaN
168.75,308,NaN,NaN,NaN,NaN,NaN
140.625,308,NaN,NaN,NaN,NaN,NaN
84.95533317,133,NaN,NaN,NaN,NaN,NaN
90.04466683,133,NaN,NaN,NaN,NaN,NaN
87.23754056,137.7075096,NaN,NaN,NaN,NaN,NaN
125.6786962,285.1631653,NaN,NaN,NaN,NaN,NaN
140.625,308,NaN,NaN,NaN,NaN,NaN
112.5,308,NaN,NaN,NaN,NaN,NaN
84.95533317,133,NaN,NaN,NaN,NaN,NaN
82.50044482,137.5001104,NaN,NaN,NaN,NaN,NaN
80,133,NaN,NaN,NaN,NaN,NaN
98.022849,284.5819385,NaN,NaN,NaN,NaN,NaN
112.5,308,NaN,NaN,NaN,NaN,NaN
84.375,308,NaN,NaN,NaN,NaN,NaN
70.14293347,284.8675122,NaN,NaN,NaN,NaN,NaN
84.375,308,NaN,NaN,NaN,NaN,NaN
56.25,308,NaN,NaN,NaN,NaN,NaN
80,133,NaN,NaN,NaN,NaN,NaN
76.26667886,132.3166843,NaN,NaN,NaN,NaN,NaN
80,128,NaN,NaN,NaN,NaN,NaN
74.48747882,128,NaN,NaN,NaN,NaN,NaN
80,128,NaN,NaN,NaN,NaN,NaN
76.26667886,132.3166843,NaN,NaN,NaN,NaN,NaN
42.86224252,285.5147548,NaN,NaN,NaN,NaN,NaN
56.25,308,NaN,NaN,NaN,NaN,NaN
28.125,308,NaN,NaN,NaN,NaN,NaN
28.125,308,NaN,NaN,NaN,NaN,NaN
0,308,NaN,NaN,NaN,NaN,NaN
20.04259326,288.235432,NaN,NaN,NaN,NaN,NaN
67.43504322,128,NaN,NaN,NaN,NaN,NaN
74.48747882,128,NaN,NaN,NaN,NaN,NaN
69.89920189,133.360456,NaN,NaN,NaN,NaN,NaN
20.04259326,288.235432,NaN,NaN,NaN,NaN,NaN
0,308,NaN,NaN,NaN,NaN,NaN
0,277.1606664,NaN,NaN,NaN,NaN,NaN
62.58808599,134.7807014,NaN,NaN,NaN,NaN,NaN
58.14019895,128,NaN,NaN,NaN,NaN,NaN
67.43504322,128,NaN,NaN,NaN,NaN,NaN
26.54855094,261.594487,NaN,NaN,NaN,NaN,NaN
0,277.1606664,NaN,NaN,NaN,NaN,NaN
0,246.3213554,NaN,NaN,NaN,NaN,NaN
52.67231416,137.0729412,NaN,NaN,NaN,NaN,NaN
47.01108265,128,NaN,NaN,NaN,NaN,NaN
58.14019895,128,NaN,NaN,NaN,NaN,NaN
23.76444344,230.3383762,NaN,NaN,NaN,NaN,NaN
0,246.3213554,NaN,NaN,NaN,NaN,NaN
0,215.7381656,NaN,NaN,NaN,NaN,NaN
47.01108265,128,NaN,NaN,NaN,NaN,NaN
41.98191556,137.664277,NaN,NaN,NaN,NaN,NaN
35.26283802,128,NaN,NaN,NaN,NaN,NaN
20.82521851,199.3575325,NaN,NaN,NaN,NaN,NaN
0,215.7381656,NaN,NaN,NaN,NaN,NaN
0,185.9920485,NaN,NaN,NaN,NaN,NaN
29.53151438,137.63003,NaN,NaN,NaN,NaN,NaN
23.50855868,128,NaN,NaN,NaN,NaN,NaN
35.26283802,128,NaN,NaN,NaN,NaN,NaN
16.16727031,175.3233128,NaN,NaN,NaN,NaN,NaN
0,185.9920485,NaN,NaN,NaN,NaN,NaN
0,160.6757619,NaN,NaN,NaN,NaN,NaN
11.75427934,128,NaN,NaN,NaN,NaN,NaN
23.50855868,128,NaN,NaN,NaN,NaN,NaN
14.92150218,139.6898041,NaN,NaN,NaN,NaN,NaN
0,160.6757619,NaN,NaN,NaN,NaN,NaN
0,141.9028898,NaN,NaN,NaN,NaN,NaN
14.80924149,155.0687609,NaN,NaN,NaN,NaN,NaN
6.842874928,133.9128028,NaN,NaN,NaN,NaN,NaN
0,128,NaN,NaN,NaN,NaN,NaN
11.75427934,128,NaN,NaN,NaN,NaN,NaN
6.842874928,133.9128028,NaN,NaN,NaN,NaN,NaN
0,141.9028898,NaN,NaN,NaN,NaN,NaN
0,128,NaN,NaN,NaN,NaN,NaN
163.688089,135.0578685,NaN,NaN,NaN,NaN,NaN
163.3930576,131.6217845,NaN,NaN,NaN,NaN,NaN
168.0536289,133.8492323,NaN,NaN,NaN,NaN,NaN
163.3930576,131.6217845,NaN,NaN,NaN,NaN,NaN
165.2802391,128,NaN,NaN,NaN,NaN,NaN
168.0536289,133.8492323,NaN,NaN,NaN,NaN,NaN
163.688089,135.0578685,NaN,NaN,NaN,NaN,NaN
168.0536289,133.8492323,NaN,NaN,NaN,NaN,NaN
165.523616,137.8944605,NaN,NaN,NaN,NaN,NaN
163.3930576,131.6217845,NaN,NaN,NaN,NaN,NaN
163.688089,135.0578685,NaN,NaN,NaN,NaN,NaN
160,133,NaN,NaN,NaN,NaN,NaN
163.688089,135.0578685,NaN,NaN,NaN,NaN,NaN
165.523616,137.8944605,NaN,NaN,NaN,NaN,NaN
161.3668188,137.9103894,NaN,NaN,NaN,NaN,NaN
163.688089,135.0578685,NaN,NaN,NaN,NaN,NaN
161.3668188,137.9103894,NaN,NaN,NaN,NaN,NaN
160,133,NaN,NaN,NaN,NaN,NaN
195.0015154,136.2957006,NaN,NaN,NaN,NaN,NaN
184.9729194,136.4683539,NaN,NaN,NaN,NaN,NaN
191.606152,128,NaN,NaN,NaN,NaN,NaN
176.0298358,135.4020391,NaN,NaN,NaN,NaN,NaN
180.9173016,128,NaN,NaN,NaN,NaN,NaN
184.9729194,136.4683539,NaN,NaN,NaN,NaN,NaN
168.0536289,133.8492323,NaN,NaN,NaN,NaN,NaN
172.0541318,128,NaN,NaN,NaN,NaN,NaN
